"marketid"	"upstreamid"	"downstreamid"	"payoff"	"originalmatch"	"storedmatch"	"urmax"	"drmax"	"urmin"	"drmin"	"removeU"	"removeD"
5	2	8	3.4066989743347724	0	0	4.0626435775524214	3.7917242066764985	0	0	1	1
5	2	9	4.249687134628921	0	0	4.0626435775524214	""	""	0.18704355707649967	1	0
5	2	10	3.7845111287927877	0	0	4.0626435775524214	""	""	0	1	0
5	3	1	5.018066761365983	1	1	""	""	""	""	0	0
5	3	2	2.764568814227036	0	0	""	""	""	""	0	0
5	3	3	3.894676442330566	0	0	""	""	""	""	0	0
5	3	4	0.05859568497603294	0	0	""	""	""	""	0	0
5	3	5	0.8668752882587237	0	0	""	""	""	""	0	0
5	3	6	1.1782956546187051	0	0	""	""	""	""	0	0
5	3	7	3.151331722389797	0	0	""	3.14183137003878	0.009500352351017316	""	0	1
5	3	8	3.1174869152538722	0	0	""	3.7917242066764985	0	""	0	1
5	3	9	3.426962210746184	0	0	""	""	""	""	0	0
5	3	10	4.651994110476686	0	0	""	""	""	""	0	0
5	4	1	2.75904181634329	0	0	4.372962208798953	""	""	0	1	0
5	4	2	1.1228891170133641	0	0	4.372962208798953	""	""	0	1	0
5	4	3	3.5194054931243506	0	0	4.372962208798953	""	""	0	1	0
5	4	4	3.566964459768918	0	0	4.372962208798953	""	""	0	1	0
5	4	5	0.497669034564664	0	0	4.372962208798953	""	""	0	1	0
5	4	6	0.985439020462204	0	0	4.372962208798953	""	""	0	1	0
5	4	7	1.599590810461322	0	0	4.372962208798953	3.14183137003878	0	0	1	1
5	4	8	5.5414202722654196	1	1	4.372962208798953	3.7917242066764985	1.749696065588921	1.168458063466467	1	1
5	4	9	6.575242076733774	0	0	4.372962208798953	""	""	2.2022798679348217	1	0
5	4	10	3.5675343696159603	0	0	4.372962208798953	""	""	0	1	0
5	5	1	1.4079569351310892	0	0	""	""	""	""	0	0
5	5	2	5.325601368730917	0	0	""	""	""	""	0	0
5	5	3	5.32687232976486	1	1	""	""	""	""	0	0
5	5	4	0.	0	0	""	""	""	""	0	0
5	5	5	0.23863096500640893	0	0	""	""	""	""	0	0
5	5	6	2.3859374584076787	1	1	""	""	""	""	0	0
5	5	7	0.9897386342430557	0	0	""	3.14183137003878	0	""	0	1
5	5	8	2.2353398993400706	0	0	""	3.7917242066764985	0	""	0	1
5	5	9	2.0381989625102266	0	0	""	""	""	""	0	0
5	5	10	2.771326787965719	0	0	""	""	""	""	0	0
5	6	1	1.412396928069705	0	0	""	""	""	""	0	0
5	6	2	5.195210949547507	1	1	""	""	""	""	0	0
5	6	3	5.194749433692468	0	0	""	""	""	""	0	0
5	6	4	0.24538798793236768	0	0	""	""	""	""	0	0
5	6	5	0.2313804135320057	0	0	""	""	""	""	0	0
5	6	6	1.857661740125501	0	0	""	""	""	""	0	0
5	6	7	2.0341972094620906	0	0	""	3.14183137003878	0	""	0	1
5	6	8	2.464988043358082	0	0	""	3.7917242066764985	0	""	0	1
5	6	9	2.3907504972515508	0	0	""	""	""	""	0	0
5	6	10	2.8229492317770313	0	0	""	""	""	""	0	0
5	7	1	4.126044086604585	0	0	""	""	""	""	0	0
5	7	2	2.3312887549502417	0	0	""	""	""	""	0	0
5	7	3	3.0068114441023037	0	0	""	""	""	""	0	0
5	7	4	0.8468683356613249	0	0	""	""	""	""	0	0
5	7	5	0.806428769346992	0	0	""	""	""	""	0	0
5	7	6	0.7798880222898605	0	0	""	""	""	""	0	0
5	7	7	1.7039526733225323	0	0	""	3.14183137003878	0	""	0	1
5	7	8	3.481955004993171	0	0	""	3.7917242066764985	0	""	0	1
5	7	9	4.825546011144851	1	1	""	""	""	""	0	0
5	7	10	3.9228580821041508	0	0	""	""	""	""	0	0
5	8	1	3.3917311242722086	0	0	""	""	""	""	0	0
5	8	2	0.5720700485991681	0	0	""	""	""	""	0	0
5	8	3	0.8766275573004255	0	0	""	""	""	""	0	0
5	8	4	0.02975776262121809	0	0	""	""	""	""	0	0
5	8	5	3.731384337715474	1	1	""	""	""	""	0	0
5	8	6	0.402759624983141	0	0	""	""	""	""	0	0
5	8	7	1.4247657384725858	0	0	""	3.14183137003878	0	""	0	1
5	8	8	0.8749585873991167	0	0	""	3.7917242066764985	0	""	0	1
5	8	9	0.8758563539721497	0	0	""	""	""	""	0	0
5	8	10	0.8783567505270425	0	0	""	""	""	""	0	0
6	1	1	2.331232729385864	0	0	""	5.965889599846182	0	""	0	1
6	1	2	2.930614529839837	0	0	""	""	""	""	0	0
6	1	3	2.340257981347317	1	1	""	""	""	""	0	0
6	1	4	0.730289023517621	0	0	""	""	""	""	0	0
6	1	5	0.6892395378413432	0	0	""	""	""	""	0	0
6	1	6	0.8545467501698294	0	0	""	""	""	""	0	0
6	1	7	0.005556627736168802	0	0	""	""	""	""	0	0
6	2	1	2.034439693949034	0	0	""	5.965889599846182	0	""	0	1
6	2	2	5.251291740750356	1	1	""	""	""	""	0	0
6	2	3	1.777261827238153	0	0	""	""	""	""	0	0
6	2	4	2.1308897436852914	0	0	""	""	""	""	0	0
6	2	5	0.8863968949556329	0	0	""	""	""	""	0	0
6	2	6	1.3152875529474883	0	0	""	""	""	""	0	0
6	2	7	0	0	0	""	""	""	""	0	0
6	3	1	0.039933027018729715	0	0	""	5.965889599846182	0	""	0	1
6	3	2	0	0	0	""	""	""	""	0	0
6	3	3	1.019456807015955	0	0	""	""	""	""	0	0
6	3	4	0.33491972097690015	0	0	""	""	""	""	0	0
6	3	5	4.7064562306027184	0	0	""	""	""	""	0	0
6	3	6	0	0	0	""	""	""	""	0	0
6	3	7	2.571452954488573	1	1	""	""	""	""	0	0
6	4	1	0.8769355827160925	0	0	""	5.965889599846182	0	""	0	1
6	4	2	5.306405117355019	0	0	""	""	""	""	0	0
6	4	3	0.8415680731097552	0	0	""	""	""	""	0	0
6	4	4	2.8001994991699837	1	1	""	""	""	""	0	0
6	4	5	0.9194229571055997	0	0	""	""	""	""	0	0
6	4	6	0.5397049313034868	0	0	""	""	""	""	0	0
6	4	7	0.5448926385719078	0	0	""	""	""	""	0	0
6	5	1	5.10645041464811	0	0	""	5.965889599846182	0	""	0	1
6	5	2	2.039358102680419	0	0	""	""	""	""	0	0
6	5	3	2.459812393344358	0	0	""	""	""	""	0	0
6	5	4	0.9872156672960971	0	0	""	""	""	""	0	0
6	5	5	0.7342314200253002	0	0	""	""	""	""	0	0
6	5	6	3.809147099514139	1	1	""	""	""	""	0	0
6	5	7	0	0	0	""	""	""	""	0	0
6	6	1	6.507706055278485	1	1	5.210402740144513	5.965889599846182	0.5418164554323024	1.2973033151339717	1	1
6	6	2	3.2830972275977253	0	0	5.210402740144513	""	""	0	1	0
6	6	3	2.882074436779618	0	0	5.210402740144513	""	""	0	1	0
6	6	4	1.2712687116495966	0	0	5.210402740144513	""	""	0	1	0
6	6	5	1.3655967890532876	0	0	5.210402740144513	""	""	0	1	0
6	6	6	4.006337547039735	0	0	5.210402740144513	""	""	0	1	0
6	6	7	0.28643335615391363	0	0	5.210402740144513	""	""	0	1	0
6	7	1	0.7995068631692839	0	0	""	5.965889599846182	0	""	0	1
6	7	2	2.4186684417814592	0	0	""	""	""	""	0	0
6	7	3	1.5704824413684257	0	0	""	""	""	""	0	0
6	7	4	1.0963493858540938	0	0	""	""	""	""	0	0
6	7	5	2.827149929957847	1	1	""	""	""	""	0	0
6	7	6	0.46274376079178425	0	0	""	""	""	""	0	0
6	7	7	0.6665574712016705	0	0	""	""	""	""	0	0
7	1	1	3.7158267547065877	0	0	3.6925136472976945	""	""	0.023313107408893252	1	0
7	1	2	2.108561787434679	0	0	3.6925136472976945	""	""	0	1	0
7	1	3	4.92787458170893	0	0	3.6925136472976945	4.479679934460766	0.4481946472481644	1.2353609344112355	1	1
7	1	4	3.2698967160010524	0	0	3.6925136472976945	""	""	0	1	0
7	1	5	3.6925136472976936	1	1	3.6925136472976945	3.2443190000495292	0.4481946472481644	0	1	1
7	1	6	2.3855523022252636	0	0	3.6925136472976945	""	""	0	1	0
7	1	7	1.186015352120016	0	0	3.6925136472976945	""	""	0	1	0
7	1	8	3.5035545813963704	0	0	3.6925136472976945	3.6656522583274267	0	0	1	1
7	2	1	4.587027032256519	0	0	4.55640547077045	""	""	0.030621561486069204	1	0
7	2	2	2.6401867836924993	0	0	4.55640547077045	""	""	0	1	0
7	2	3	5.370433146903787	0	0	4.55640547077045	4.479679934460766	0.8907532124430215	0.8140276761333372	1	1
7	2	4	3.8470895273044423	0	0	4.55640547077045	""	""	0	1	0
7	2	5	3.188373307910268	0	0	4.55640547077045	3.2443190000495292	0	0	1	1
7	2	6	2.77431107740381	0	0	4.55640547077045	""	""	0	1	0
7	2	7	1.70373671237135	0	0	4.55640547077045	""	""	0	1	0
7	2	8	4.5564054707704456	1	1	4.55640547077045	3.6656522583274267	0.8907532124430189	0	1	1
7	3	1	3.633086855375117	0	0	""	""	""	""	0	0
7	3	2	4.414990681731936	1	1	""	""	""	""	0	0
7	3	3	4.200999267905811	0	0	""	4.479679934460766	0	""	0	1
7	3	4	3.700572308852437	0	0	""	""	""	""	0	0
7	3	5	2.4097941356459405	0	0	""	3.2443190000495292	0	""	0	1
7	3	6	4.166041663237895	1	1	""	""	""	""	0	0
7	3	7	1.616879170093068	0	0	""	""	""	""	0	0
7	3	8	3.3997464468804344	0	0	""	3.6656522583274267	0	""	0	1
7	4	1	4.407178179774209	0	0	5.068327032091865	""	""	0	1	0
7	4	2	2.464380965619403	0	0	5.068327032091865	""	""	0	1	0
7	4	3	6.303687966503096	1	1	5.068327032091865	4.479679934460766	1.8240080320423306	1.235360934411231	1	1
7	4	4	5.222862835292074	0	0	5.068327032091865	""	""	0.15453580320020865	1	0
7	4	5	2.3041704316298333	0	0	5.068327032091865	3.2443190000495292	0	0	1	1
7	4	6	3.1770339310224394	0	0	5.068327032091865	""	""	0	1	0
7	4	7	0.7699618432445487	0	0	5.068327032091865	""	""	0	1	0
7	4	8	2.911447027606555	0	0	5.068327032091865	3.6656522583274267	0	0	1	1
7	5	1	4.279846816448645	1	1	""	""	""	""	0	0
7	5	2	2.3278697850270005	0	0	""	""	""	""	0	0
7	5	3	3.488633340017028	0	0	""	4.479679934460766	0	""	0	1
7	5	4	3.1122730077059684	0	0	""	""	""	""	0	0
7	5	5	1.7447376036525428	0	0	""	3.2443190000495292	0	""	0	1
7	5	6	2.2528405881180347	0	0	""	""	""	""	0	0
7	5	7	1.959040400214913	0	0	""	""	""	""	0	0
7	5	8	3.941200524293775	0	0	""	3.6656522583274267	0.2755482659663482	""	0	1
7	6	1	2.71755453631065	0	0	""	""	""	""	0	0
7	6	2	2.483128917179713	0	0	""	""	""	""	0	0
7	6	3	2.7436102153310653	0	0	""	4.479679934460766	0	""	0	1
7	6	4	1.645604093491496	0	0	""	""	""	""	0	0
7	6	5	1.5638115591892152	0	0	""	3.2443190000495292	0	""	0	1
7	6	6	1.8010514895932577	0	0	""	""	""	""	0	0
7	6	7	4.5953194508141095	1	1	""	""	""	""	0	0
7	6	8	3.070709573216427	0	0	""	3.6656522583274267	0	""	0	1
7	7	1	1.8001530701026933	0	0	""	""	""	""	0	0
7	7	2	1.6647407418409865	0	0	""	""	""	""	0	0
7	7	3	2.942829437653458	0	0	""	4.479679934460766	0	""	0	1
7	7	4	3.398854803249743	1	1	""	""	""	""	0	0
7	7	5	0.	0	0	""	3.2443190000495292	0	""	0	1
7	7	6	0.9903335480464666	0	0	""	""	""	""	0	0
7	7	7	0.6884023640394181	0	0	""	""	""	""	0	0
7	7	8	0.8982528554932674	0	0	""	3.6656522583274267	0	""	0	1
8	1	1	1.7820917571343673	0	0	""	5.301376125059576	0	""	0	1
8	1	2	2.7567575523633483	0	0	""	""	""	""	0	0
8	1	3	3.261658400125873	0	0	""	""	""	""	0	0
8	1	4	1.213958640655638	0	0	""	""	""	""	0	0
8	1	5	3.1134053679966063	0	0	""	""	""	""	0	0
8	1	6	1.7774970355019686	0	0	""	""	""	""	0	0
8	1	7	1.5577180539733155	0	0	""	""	""	""	0	0
8	1	8	0.7262763643403158	0	0	""	""	""	""	0	0
8	1	9	2.0495724436791702	1	1	""	""	""	""	0	0
8	1	10	1.1743385103072845	0	0	""	""	""	""	0	0
8	1	11	2.723851607152183	0	0	""	""	""	""	0	0
8	1	12	1.0158354475796678	0	0	""	""	""	""	0	0
8	2	1	0.991828153624297	0	0	""	5.301376125059576	0	""	0	1
8	2	2	2.8092340578910355	0	0	""	""	""	""	0	0
8	2	3	3.137534481642518	0	0	""	""	""	""	0	0
8	2	4	1.0996186608138436	0	0	""	""	""	""	0	0
8	2	5	5.705850754422387	1	1	""	""	""	""	0	0
8	2	6	1.3991997863349648	0	0	""	""	""	""	0	0
8	2	7	0.6725772800141808	0	0	""	""	""	""	0	0
8	2	8	0.619685423181842	0	0	""	""	""	""	0	0
8	2	9	0.03263809164541254	0	0	""	""	""	""	0	0
8	2	10	1.1451784455065472	0	0	""	""	""	""	0	0
8	2	11	1.3990832892709735	0	0	""	""	""	""	0	0
8	2	12	1.0995219495148145	1	1	""	""	""	""	0	0
8	3	1	2.130615494711977	0	0	""	5.301376125059576	0	""	0	1
8	3	2	2.285252363068268	0	0	""	""	""	""	0	0
8	3	3	4.466425982682196	1	1	""	""	""	""	0	0
8	3	4	1.152107087297053	0	0	""	""	""	""	0	0
8	3	5	2.9603002396341633	0	0	""	""	""	""	0	0
8	3	6	3.5061637520153934	0	0	""	""	""	""	0	0
8	3	7	1.7318477449229417	0	0	""	""	""	""	0	0
8	3	8	2.363105778985118	0	0	""	""	""	""	0	0
8	3	9	0.7873916985267043	0	0	""	""	""	""	0	0
8	3	10	2.617156931171625	0	0	""	""	""	""	0	0
8	3	11	4.086590907468182	0	0	""	""	""	""	0	0
8	3	12	1.3142305608137788	0	0	""	""	""	""	0	0
8	4	1	6.87512885234794	1	1	6.368353675906597	5.301376125059576	1.5737527272883636	0.5067751764413426	1	1
8	4	2	0.7241605906195236	0	0	6.368353675906597	""	""	0	1	0
8	4	3	2.432945352064943	0	0	6.368353675906597	""	""	0	1	0
8	4	4	1.204210958708458	0	0	6.368353675906597	""	""	0	1	0
8	4	5	2.2579188575817173	0	0	6.368353675906597	""	""	0	1	0
8	4	6	6.041773640627644	0	0	6.368353675906597	""	""	0	1	0
8	4	7	5.186721509466652	0	0	6.368353675906597	""	""	0	1	0
8	4	8	3.9019936186915687	0	0	6.368353675906597	""	""	0	1	0
8	4	9	0.25987888819035665	0	0	6.368353675906597	""	""	0	1	0
8	4	10	3.371601489554233	0	0	6.368353675906597	""	""	0	1	0
8	4	11	2.712141251236916	0	0	6.368353675906597	""	""	0	1	0
8	4	12	1.879540167507617	0	0	6.368353675906597	""	""	0	1	0
8	5	1	3.2148364921901265	0	0	""	5.301376125059576	0	""	0	1
8	5	2	0.42164871082813044	0	0	""	""	""	""	0	0
8	5	3	1.0821755079190687	0	0	""	""	""	""	0	0
8	5	4	0.4770874156682605	0	0	""	""	""	""	0	0
8	5	5	0.8605704927618752	0	0	""	""	""	""	0	0
8	5	6	5.465739271395045	1	1	""	""	""	""	0	0
8	5	7	3.754365816786699	0	0	""	""	""	""	0	0
8	5	8	2.88771804503247	0	0	""	""	""	""	0	0
8	5	9	0.1343931152791199	0	0	""	""	""	""	0	0
8	5	10	2.7155779922272973	0	0	""	""	""	""	0	0
8	5	11	3.1763339860837414	0	0	""	""	""	""	0	0
8	5	12	0.83861609108307	0	0	""	""	""	""	0	0
8	6	1	5.2228881340509234	0	0	""	5.301376125059576	0	""	0	1
8	6	2	0.7210880844488987	0	0	""	""	""	""	0	0
8	6	3	2.134615611011798	0	0	""	""	""	""	0	0
8	6	4	0.8834198752452422	0	0	""	""	""	""	0	0
8	6	5	1.4973427544359894	0	0	""	""	""	""	0	0
8	6	6	4.866573073222448	0	0	""	""	""	""	0	0
8	6	7	5.258307682855107	1	1	""	""	""	""	0	0
8	6	8	3.2200684578754806	0	0	""	""	""	""	0	0
8	6	9	0.3134849833026141	0	0	""	""	""	""	0	0
8	6	10	2.852073140196382	0	0	""	""	""	""	0	0
8	6	11	2.2875181466418715	0	0	""	""	""	""	0	0
8	6	12	1.5015860258516776	0	0	""	""	""	""	0	0
8	7	1	0.5527790981707222	0	0	""	5.301376125059576	0	""	0	1
8	7	2	2.7177631718724666	0	0	""	""	""	""	0	0
8	7	3	2.93053706665531	0	0	""	""	""	""	0	0
8	7	4	0.9592346128927127	0	0	""	""	""	""	0	0
8	7	5	2.961832499492636	0	0	""	""	""	""	0	0
8	7	6	3.359496497233082	0	0	""	""	""	""	0	0
8	7	7	0.25048958986140485	0	0	""	""	""	""	0	0
8	7	8	0.5237780965941523	0	0	""	""	""	""	0	0
8	7	9	0.3762042245273165	0	0	""	""	""	""	0	0
8	7	10	1.0301718189683875	0	0	""	""	""	""	0	0
8	7	11	3.946473584338922	1	1	""	""	""	""	0	0
8	7	12	0.8286596939788927	0	0	""	""	""	""	0	0
8	8	1	2.6810080901655975	0	0	""	5.301376125059576	0	""	0	1
8	8	2	1.0125316374456554	0	0	""	""	""	""	0	0
8	8	3	2.5794752636297362	0	0	""	""	""	""	0	0
8	8	4	0.8917300403369764	0	0	""	""	""	""	0	0
8	8	5	1.5082571821758965	0	0	""	""	""	""	0	0
8	8	6	3.325640566713074	0	0	""	""	""	""	0	0
8	8	7	2.5580846810752216	0	0	""	""	""	""	0	0
8	8	8	3.7948461993948066	0	0	""	""	""	""	0	0
8	8	9	0.09871163980281829	0	0	""	""	""	""	0	0
8	8	10	4.878737916844446	1	1	""	""	""	""	0	0
8	8	11	2.384870656791809	0	0	""	""	""	""	0	0
8	8	12	1.1454284507535795	0	0	""	""	""	""	0	0
8	9	1	0.3976794027248781	0	0	""	5.301376125059576	0	""	0	1
8	9	2	2.3271008525374923	0	0	""	""	""	""	0	0
8	9	3	2.4506375399877083	0	0	""	""	""	""	0	0
8	9	4	1.2616538342181844	1	1	""	""	""	""	0	0
8	9	5	2.397029002256282	0	0	""	""	""	""	0	0
8	9	6	0.9959147315127014	0	0	""	""	""	""	0	0
8	9	7	0.33719074105837493	0	0	""	""	""	""	0	0
8	9	8	0.7998263387345066	0	0	""	""	""	""	0	0
8	9	9	0.9447438987101344	0	0	""	""	""	""	0	0
8	9	10	1.077942541862758	0	0	""	""	""	""	0	0
8	9	11	2.4856720693274688	0	0	""	""	""	""	0	0
8	9	12	0.6616082724665207	0	0	""	""	""	""	0	0
8	10	1	0.545562268715884	0	0	""	5.301376125059576	0	""	0	1
8	10	2	2.0154995485954736	1	1	""	""	""	""	0	0
8	10	3	1.2932133580813205	0	0	""	""	""	""	0	0
8	10	4	0.7603360912475319	0	0	""	""	""	""	0	0
8	10	5	1.3254033450512848	0	0	""	""	""	""	0	0
8	10	6	0.6996768660814237	0	0	""	""	""	""	0	0
8	10	7	0.2054076826708646	0	0	""	""	""	""	0	0
8	10	8	0.3386842195263173	0	0	""	""	""	""	0	0
8	10	9	0.	0	0	""	""	""	""	0	0
8	10	10	0.6868062704201625	0	0	""	""	""	""	0	0
8	10	11	0.746140201808771	0	0	""	""	""	""	0	0
8	10	12	0.8125626166605942	0	0	""	""	""	""	0	0
8	11	1	2.251008485111725	0	0	""	5.301376125059576	0	""	0	1
8	11	2	2.5800513522124087	0	0	""	""	""	""	0	0
8	11	3	3.553133332555826	0	0	""	""	""	""	0	0
8	11	4	1.2657520875891501	0	0	""	""	""	""	0	0
8	11	5	3.306181956068008	0	0	""	""	""	""	0	0
8	11	6	2.8423475277337418	0	0	""	""	""	""	0	0
8	11	7	1.1483351212277322	0	0	""	""	""	""	0	0
8	11	8	3.6180952490695426	1	1	""	""	""	""	0	0
8	11	9	0.013307245456353504	0	0	""	""	""	""	0	0
8	11	10	2.9837428326199733	0	0	""	""	""	""	0	0
8	11	11	1.7662064184035415	0	0	""	""	""	""	0	0
8	11	12	1.2829742105458197	0	0	""	""	""	""	0	0
9	1	1	0	0	0	""	""	""	""	0	0
9	1	2	0.8434703485737045	0	0	""	4.769960991644833	0	""	0	1
9	1	3	0.2289589550176582	1	1	""	""	""	""	0	0
9	1	4	2.580254165074777	1	1	""	""	""	""	0	0
9	1	5	2.937979805998192	0	0	""	""	""	""	0	0
9	1	6	1.3619450071811587	0	0	""	""	""	""	0	0
9	1	7	2.3375373718607904	0	0	""	""	""	""	0	0
9	2	1	0	0	0	""	""	""	""	0	0
9	2	2	1.5777364985454905	0	0	""	4.769960991644833	0	""	0	1
9	2	3	0	0	0	""	""	""	""	0	0
9	2	4	0	0	0	""	""	""	""	0	0
9	2	5	1.7110729391586217	0	0	""	""	""	""	0	0
9	2	6	4.531303388097652	1	1	""	""	""	""	0	0
9	2	7	2.886548054327942	0	0	""	""	""	""	0	0
9	3	1	0	0	0	""	""	""	""	0	0
9	3	2	1.3203227701919522	0	0	""	4.769960991644833	0	""	0	1
9	3	3	0	0	0	""	""	""	""	0	0
9	3	4	0	0	0	""	""	""	""	0	0
9	3	5	3.217735168328572	0	0	""	""	""	""	0	0
9	3	6	2.2387744064490818	0	0	""	""	""	""	0	0
9	3	7	5.630072321827409	1	1	""	""	""	""	0	0
9	4	1	0	0	0	4.1554495980887864	""	""	0	1	0
9	4	2	4.769960991644833	1	1	4.1554495980887864	4.769960991644833	0.	0.6145113935560467	1	1
9	4	3	0.05155800333433439	0	0	4.1554495980887864	""	""	0	1	0
9	4	4	0	0	0	4.1554495980887864	""	""	0	1	0
9	4	5	2.004539121365701	0	0	4.1554495980887864	""	""	0	1	0
9	4	6	4.018647928548327	0	0	4.1554495980887864	""	""	0	1	0
9	4	7	3.597064493160943	0	0	4.1554495980887864	""	""	0	1	0
9	5	1	0	0	0	""	""	""	""	0	0
9	5	2	0.9396361487070102	0	0	""	4.769960991644833	0	""	0	1
9	5	3	0	0	0	""	""	""	""	0	0
9	5	4	0	0	0	""	""	""	""	0	0
9	5	5	5.514966833656789	1	1	""	""	""	""	0	0
9	5	6	3.1421977959557834	0	0	""	""	""	""	0	0
9	5	7	4.374106215551057	0	0	""	""	""	""	0	0
9	6	1	2.580254165074777	1	1	""	""	""	""	0	0
9	6	2	2.966420501941016	0	0	""	4.769960991644833	0	""	0	1
9	6	3	0	0	0	""	""	""	""	0	0
9	6	4	0	0	0	""	""	""	""	0	0
9	6	5	0.9714796186019661	0	0	""	""	""	""	0	0
9	6	6	3.973021710808887	0	0	""	""	""	""	0	0
9	6	7	1.5949867434657088	0	0	""	""	""	""	0	0
10	1	1	2.7251977027746244	0	0	""	4.080151839932569	0	""	0	1
10	1	2	3.0900084156927003	0	0	""	""	""	""	0	0
10	1	3	0.9966253672991007	0	0	""	""	""	""	0	0
10	1	4	3.1274443026471026	0	0	""	""	""	""	0	0
10	1	5	3.0684042525070856	0	0	""	""	""	""	0	0
10	1	6	1.8387018471790388	0	0	""	""	""	""	0	0
10	1	7	3.230393679782594	0	0	""	3.8877099816052123	0	""	0	1
10	1	8	2.134775732604373	0	0	""	4.5099681425951985	0	""	0	1
10	1	9	5.0368121808484565	1	1	""	""	""	""	0	0
10	1	10	0.9417530450374536	0	0	""	""	""	""	0	0
10	1	11	2.339111519164864	0	0	""	""	""	""	0	0
10	1	12	1.4683538200344621	0	0	""	""	""	""	0	0
10	1	13	2.4357788105761484	0	0	""	3.603781030833318	0	""	0	1
10	1	14	2.642597637435346	0	0	""	""	""	""	0	0
10	1	15	2.151904968818143	0	0	""	5.542491799160572	0	""	0	1
10	2	1	2.9670472129558743	0	0	""	4.080151839932569	0	""	0	1
10	2	2	2.9701394127020704	0	0	""	""	""	""	0	0
10	2	3	3.2429294282972676	0	0	""	""	""	""	0	0
10	2	4	3.230968417303402	0	0	""	""	""	""	0	0
10	2	5	3.468514260355296	0	0	""	""	""	""	0	0
10	2	6	3.954226058056422	1	1	""	""	""	""	0	0
10	2	7	3.023579036897	0	0	""	3.8877099816052123	0	""	0	1
10	2	8	3.4479540409751452	0	0	""	4.5099681425951985	0	""	0	1
10	2	9	2.1137680998911126	0	0	""	""	""	""	0	0
10	2	10	0.9931667861069989	0	0	""	""	""	""	0	0
10	2	11	2.4812782071589132	1	1	""	""	""	""	0	0
10	2	12	2.192058810095048	0	0	""	""	""	""	0	0
10	2	13	3.1937831802015273	0	0	""	3.603781030833318	0	""	0	1
10	2	14	2.862373363254923	0	0	""	""	""	""	0	0
10	2	15	2.3856761583290607	0	0	""	5.542491799160572	0	""	0	1
10	3	1	5.830756598107637	0	0	9.10219810649781	4.080151839932569	1.7506047581750686	0	1	1
10	3	2	5.75899307630081	0	0	9.10219810649781	""	""	0	1	0
10	3	3	1.591693265952428	0	0	9.10219810649781	""	""	0	1	0
10	3	4	4.4218335114989955	0	0	9.10219810649781	""	""	0	1	0
10	3	5	6.258671700710396	0	0	9.10219810649781	""	""	0	1	0
10	3	6	2.620864943836833	0	0	9.10219810649781	""	""	0	1	0
10	3	7	5.638314739780287	1	1	9.10219810649781	3.8877099816052123	1.7506047581750748	0	1	1
10	3	8	5.556020757710653	0	0	9.10219810649781	4.5099681425951985	1.046052615115454	0	1	1
10	3	9	3.129680160193696	0	0	9.10219810649781	""	""	0	1	0
10	3	10	2.9761643905721997	0	0	9.10219810649781	""	""	0	1	0
10	3	11	3.1415434604767754	0	0	9.10219810649781	""	""	0	1	0
10	3	12	5.047929969408408	0	0	9.10219810649781	""	""	0	1	0
10	3	13	5.354385789008403	1	1	9.10219810649781	3.603781030833318	1.7506047581750854	0	1	1
10	3	14	4.958777360094872	0	0	9.10219810649781	""	""	0	1	0
10	3	15	6.429170223169417	0	0	9.10219810649781	5.542491799160572	0.8866784240088448	0	1	1
10	4	1	5.109785920028665	0	0	""	4.080151839932569	1.0296340800960966	""	0	1
10	4	2	5.895627236094174	1	1	""	""	""	""	0	0
10	4	3	1.172548611446912	0	0	""	""	""	""	0	0
10	4	4	3.6020829078511962	0	0	""	""	""	""	0	0
10	4	5	5.411196853701846	0	0	""	""	""	""	0	0
10	4	6	1.948013817717599	0	0	""	""	""	""	0	0
10	4	7	4.981419376051107	0	0	""	3.8877099816052123	1.093709394445895	""	0	1
10	4	8	5.10057374045586	0	0	""	4.5099681425951985	0.5906055978606615	""	0	1
10	4	9	2.0909546619673502	0	0	""	""	""	""	0	0
10	4	10	2.048521981668478	0	0	""	""	""	""	0	0
10	4	11	2.715677927163301	0	0	""	""	""	""	0	0
10	4	12	3.566372850214445	0	0	""	""	""	""	0	0
10	4	13	3.9116230150664864	0	0	""	3.603781030833318	0.30784198423316855	""	0	1
10	4	14	4.822321356405243	0	0	""	""	""	""	0	0
10	4	15	5.6384845138361595	0	0	""	5.542491799160572	0.09599271467558701	""	0	1
10	5	1	0.06879978452181554	0	0	""	4.080151839932569	0	""	0	1
10	5	2	0.15138885852970183	0	0	""	""	""	""	0	0
10	5	3	4.303725576210617	1	1	""	""	""	""	0	0
10	5	4	0.5599391876338657	0	0	""	""	""	""	0	0
10	5	5	0.046689322708933334	0	0	""	""	""	""	0	0
10	5	6	1.9425425154970137	0	0	""	""	""	""	0	0
10	5	7	0.0863421451491641	0	0	""	3.8877099816052123	0	""	0	1
10	5	8	0.3814505616439002	0	0	""	4.5099681425951985	0	""	0	1
10	5	9	0.05843139633228094	0	0	""	""	""	""	0	0
10	5	10	0.	0	0	""	""	""	""	0	0
10	5	11	0.01978240780523032	0	0	""	""	""	""	0	0
10	5	12	0.0379715200267942	0	0	""	""	""	""	0	0
10	5	13	0.03622610539731692	0	0	""	3.603781030833318	0	""	0	1
10	5	14	0.032612387080030954	0	0	""	""	""	""	0	0
10	5	15	0.021991892587664028	0	0	""	5.542491799160572	0	""	0	1
10	6	1	4.525992655822755	0	0	3.755851450612539	4.080151839932569	0.4458408158901861	0.7701412052102157	1	1
